character_key	string_key	name	item_row	item_class
30507	Animal_Wyvern_30507	Wyvern	-1	animal
1000691	Animal_visione_Wyvern_1	Wyvern	-1	animal
30508	Animal_Wyvern_30508	Wyvern	-1	animal
1000407	Animal_Abyss_Dimension_Wyvern_1	Dimensional Wyvern	-1	animal
1001687	Animal_Venomous_Bee	Tropical Hornet	-1	animal
1001445	Animal_Sulfur_LandSpider_Wild_2	Hexe Brimstoneback Crab	-1	animal
38035	Animal_Black_Bear_Wild_38035	Lava Bear	-1	animal
1000368	Animal_Dog_Hernand_Unique_1	Brown Dog	-1	animal
1002271	Animal_Dog_Hernand_Unique_2	White Dog	-1	animal
1000369	Animal_Dog_Demeniss_Unique_1	Spotted Dog	-1	animal
1000370	Animal_Dog_Delesyian_Unique_1	Patchy Puppy	-1	animal
1000371	Animal_Dog_Pailune_Unique_1	Wolfdog	-1	animal
1002900	Animal_Dog_Tashkalp_Unique_1	Dark Brown Dog	-1	animal
1001855	Animal_Dog_JijeongTemple_Unique_1	Brown Puppy	-1	animal
1001856	Animal_Dog_LongleafTree_Unique_1	Tan Puppy	-1	animal
30070	Animal_Husky_Domestic_30070	Husky	-1	animal
1002047	Animal_Shepherd_Domestic_1	Shepherd	-1	animal
1002258	Animal_Jindodog_Domestic_1	Jindo	-1	animal
1003665	Animal_Jindodog_Domestic_02	Jindo	-1	animal
1003666	Animal_Jindodog_Domestic_03	Jindo	-1	animal
30186	Animal_BullDog_Domestic_30186	Pointy-Eared Bulldog	-1	animal
1003667	Animal_BullDog_Domestic_02	Pointy-Eared Bulldog	-1	animal
1003668	Animal_BullDog_Domestic_03	Pointy-Eared Bulldog	-1	animal
1003669	Animal_BullDog_Domestic_04	Pointy-Eared Bulldog	-1	animal
1003670	Animal_BullDog_Domestic_05	Pointy-Eared Bulldog	-1	animal
1003671	Animal_BullDog_Domestic_06	Pointy-Eared Bulldog	-1	animal
1003672	Animal_BullDog_Domestic_07	Pointy-Eared Bulldog	-1	animal
1003673	Animal_BullDog_Domestic_08	Pointy-Eared Bulldog	-1	animal
1001396	Animal_AmericanBullDog_Domestic_1	Floppy-Eared Bulldog	-1	animal
1003674	Animal_AmericanBullDog_Domestic_01	Floppy-Eared Bulldog	-1	animal
1003675	Animal_AmericanBullDog_Domestic_02	Floppy-Eared Bulldog	-1	animal
1003676	Animal_AmericanBullDog_Domestic_03	Floppy-Eared Bulldog	-1	animal
1003677	Animal_AmericanBullDog_Domestic_04	Floppy-Eared Bulldog	-1	animal
1003678	Animal_AmericanBullDog_Domestic_05	Floppy-Eared Bulldog	-1	animal
1003679	Animal_AmericanBullDog_Domestic_06	Floppy-Eared Bulldog	-1	animal
1003680	Animal_AmericanBullDog_Domestic_07	Floppy-Eared Bulldog	-1	animal
30022	Animal_GreatDane_Domestic_30022	Boarhound	-1	animal
1003681	Animal_GreatDane_Domestic_01	Boarhound	-1	animal
1003682	Animal_GreatDane_Domestic_02	Boarhound	-1	animal
1003683	Animal_GreatDane_Domestic_03	Boarhound	-1	animal
1003684	Animal_GreatDane_Domestic_04	Boarhound	-1	animal
1003685	Animal_GreatDane_Domestic_08	Boarhound	-1	animal
1003686	Animal_GreatDane_Domestic_09	Boarhound	-1	animal
1003687	Animal_GreatDane_Domestic_10	Boarhound	-1	animal
31336	Animal_Baby_GreatDane_Domestic_31336	Boarhound Puppy	-1	animal
1003688	Animal_Baby_GreatDane_Domestic_01	Boarhound Puppy	-1	animal
1003689	Animal_Baby_GreatDane_Domestic_02	Boarhound Puppy	-1	animal
1003690	Animal_Baby_GreatDane_Domestic_03	Boarhound Puppy	-1	animal
1003691	Animal_Baby_GreatDane_Domestic_04	Boarhound Puppy	-1	animal
1003692	Animal_Baby_GreatDane_Domestic_08	Boarhound Puppy	-1	animal
1003693	Animal_Baby_GreatDane_Domestic_09	Boarhound Puppy	-1	animal
1003694	Animal_Baby_GreatDane_Domestic_10	Boarhound Puppy	-1	animal
31400	Animal_Saluki_Domestic_31400	Saluki	-1	animal
1003695	Animal_Saluki_Domestic_01	Saluki	-1	animal
1003696	Animal_Saluki_Domestic_02	Saluki	-1	animal
1003697	Animal_Saluki_Domestic_03	Saluki	-1	animal
1003698	Animal_Saluki_Domestic_04	Saluki	-1	animal
1003699	Animal_Saluki_Domestic_05	Saluki	-1	animal
32181	Animal_Greyhound_Domestic_32181	Greyhound	-1	animal
1003700	Animal_Greyhound_Domestic_01	Greyhound	-1	animal
1003701	Animal_Greyhound_Domestic_02	Greyhound	-1	animal
1003702	Animal_Greyhound_Domestic_03	Greyhound	-1	animal
1003703	Animal_Greyhound_Domestic_04	Greyhound	-1	animal
1003704	Animal_Greyhound_Domestic_05	Greyhound	-1	animal
1003705	Animal_Greyhound_Domestic_06	Greyhound	-1	animal
1003706	Animal_Greyhound_Domestic_07	Greyhound	-1	animal
1003707	Animal_Greyhound_Domestic_08	Greyhound	-1	animal
1003708	Animal_Greyhound_Domestic_09	Greyhound	-1	animal
1003709	Animal_Greyhound_Domestic_10	Greyhound	-1	animal
32189	Animal_Beagle_Domestic_32189	Beagle	-1	animal
1003710	Animal_Beagle_Domestic_01	Beagle	-1	animal
1003711	Animal_Beagle_Domestic_02	Beagle	-1	animal
1003712	Animal_Beagle_Domestic_03	Beagle	-1	animal
1003713	Animal_Beagle_Domestic_04	Beagle	-1	animal
59002	Animal_Trained_Dog_59002	Guard Dog Boarhound	-1	animal
32427	Animal_GreatDane_Domestic_Bagpack_32427	Calphade Military Dog Boarhound	-1	animal
1000335	Animal_Cat_Hernand_Unique_1	Ashen Cat	-1	animal
1000336	Animal_Cat_Demeniss_Unique_1	Black Cat	-1	animal
1000337	Animal_Cat_Delesyian_Unique_1	Loafy Cat	-1	animal
1000338	Animal_Cat_Pailune_Unique_1	Yellow Cat	-1	animal
1002899	Animal_Cat_Tashkalp_Unique_1	Tabby Cat	-1	animal
1001853	Animal_Cat_Pororin_Unique_1	Grey Cat	-1	animal
1001854	Animal_Cat_RedOrc_Unique_1	Patchy Cat	-1	animal
30024	Animal_Cat_Domestic_30024	Cat	-1	animal
1000312	Animal_Yellow_Cat_Domestic	Cat	-1	animal
1000313	Animal_White_Cat_Domestic	Cat	-1	animal
1000314	Animal_Black_Cat_Domestic	Cat	-1	animal
1000315	Animal_Bicolor_Cat_Domestic	Cat	-1	animal
1000316	Animal_Tricolor_Cat_Domestic	Cat	-1	animal
1003951	Animal_RussianBlue_Cat_Domestic	Cat	-1	animal
1000317	Animal_Fat_Cat_Domestic	Loafy Cat	-1	animal
1000318	Animal_Fat_Yellow_Cat_Domestic	Loafy Cat	-1	animal
1000319	Animal_Fat_White_Cat_Domestic	Loafy Cat	-1	animal
1000320	Animal_Fat_Black_Cat_Domestic	Loafy Cat	-1	animal
1000321	Animal_Fat_Bicolor_Cat_Domestic	Loafy Cat	-1	animal
1000322	Animal_Fat_Tricolor_Cat_Domestic	Loafy Cat	-1	animal
1003959	Animal_Fat_RussianBlue_Cat_Domestic	Loafy Cat	-1	animal
1000323	Animal_Skinny_Cat_Domestic	Slim Cat	-1	animal
1000324	Animal_Skinny_Yellow_Cat_Domestic	Slim Cat	-1	animal
1000325	Animal_Skinny_White_Cat_Domestic	Slim Cat	-1	animal
1000326	Animal_Skinny_Black_Cat_Domestic	Slim Cat	-1	animal
1000327	Animal_Skinny_Bicolor_Cat_Domestic	Slim Cat	-1	animal
1000328	Animal_Skinny_Tricolor_Cat_Domestic	Slim Cat	-1	animal
1003960	Animal_Skinny_RussianBlue_Cat_Domestic	Slim Cat	-1	animal
31511	Animal_Kitten_Domestic_31511	Kitten	-1	animal
1000346	Animal_Yellow_Kitten_Domestic	Kitten	-1	animal
1000347	Animal_White_Kitten_Domestic	Kitten	-1	animal
1000348	Animal_Black_Kitten_Domestic	Kitten	-1	animal
1000349	Animal_Bicolor_Kitten_Domestic	Kitten	-1	animal
1000350	Animal_Tricolor_Kitten_Domestic	Kitten	-1	animal
1003961	Animal_RussianBlue_Kitten_Domestic	Kitten	-1	animal
31467	Animal_BritishCat_Domestic_31467	Short-Haired Cat	-1	animal
1000356	Animal_Brown_BritishCat_Domestic	Short-Haired Cat	-1	animal
1000357	Animal_White_BritishCat_Domestic	Short-Haired Cat	-1	animal
1000358	Animal_Bicolor_BritishCat_Domestic	Short-Haired Cat	-1	animal
1000359	Animal_Striped_BritishCat_Domestic	Short-Haired Cat	-1	animal
31468	Animal_BritishKitten_Domestic_31468	Short-Haired Kitten	-1	animal
1000364	Animal_Brown_BritishKitten_Domestic	Short-Haired Kitten	-1	animal
1000365	Animal_White_BritishKitten_Domestic	Short-Haired Kitten	-1	animal
1000366	Animal_Bicolor_BritishKitten_Domestic	Short-Haired Kitten	-1	animal
1000367	Animal_Striped_BritishKitten_Domestic	Short-Haired Kitten	-1	animal
30007	Animal_Norwegianforest_Domestic_30007	Long-Haired Cat	-1	animal
1000296	Animal_White_Norwegianforest_Domestic	Long-Haired Cat	-1	animal
1003952	Animal_Ragdoll_Domestic	Long-Haired Cat	-1	animal
32033	Animal_Desert_Cat_Domestic_32033	Desert Cat	-1	animal
30060	Animal_Owl_Wild_30060	Owl	-1	animal
30050	Animal_Eagle_Wild_30050	Eagle	-1	animal
30059	Animal_Hawk_Wild_30059	Hawk	-1	animal
31416	Animal_WhiteHawk_Wild_31416	Gyrfalcon	-1	animal
31420	Animal_Steppe_Eagle_Wild_31420	Steppe Eagle	-1	animal
32380	Animal_Red_Footed_Falcon_Wild_32380	Red-Footed Falcon	-1	animal
32395	Animal_FalcoCherrug_Wild_32395	Eastern Sparrowhawk	-1	animal
31415	Animal_Condor_Wild_31415	Condor	-1	animal
30020	Animal_Duck_Wild_30020	Wild Duck	-1	animal
30171	Animal_Mallard_Wild_30171	Mallard	-1	animal
30172	Animal_BlackDuck_Wild_30172	Spot-Billed Duck	-1	animal
32284	Animal_RuddyshelDuck_Wild_32284	Ruddy Shelduck	-1	animal
1001879	Animal_Pygmy_Teal_Wild_1	Small Teal	-1	animal
1001888	Animal_Whistling_Duck_Wild_1	Whistling Duck	-1	animal
32285	Animal_Mergellus_Wild_32285	Smew	-1	animal
30072	Animal_Goose_Wild_30072	Goose	-1	animal
1001889	Animal_Desert_Goose_Wild_1	Desert Goose	-1	animal
32266	Animal_WhiteBilled_Loon_Wild_32266	Yellow-Billed Loon	-1	animal
32267	Animal_GaviaStellata_Wild_32267	Loon	-1	animal
30084	Animal_Seagull_Wild_30084	Seagull	-1	animal
1003932	Animal_Seagull_Wild_30085	Seagull	-1	animal
32288	Animal_Sterna_Wild_32288	Common Tern	-1	animal
32381	Animal_SyrrhaptesParadoxus_Wild_32381	Sand Grouse	-1	animal
32411	Animal_Collared_Dove_Wild_32411	Collared Dove	-1	animal
30081	Animal_Pigeon_Wild_30081	Pigeon	-1	animal
1003933	Animal_Pigeon_Wild_30082	Pigeon	-1	animal
30009	Animal_WhiteWing_Flycatcher_Wild_30009	White-Winged Redstart	1104	animal
30079	Animal_BlueJay_Wild_30079	Blue Jay	1096	animal
30071	Animal_Sparrow_Wild_30071	Sparrow	1097	animal
30087	Animal_Oriole_Wild_30087	Black-Naped Oriole	1098	animal
32040	Animal_Wood_Pecker_Wild_32040	Three-Toed Woodpecker	1103	animal
32247	Animal_Oxpecker_Wild_32247	Yellow-Billed Oxpecker	1102	animal
32352	Animal_Snowy_Plover_Wild_32352	Kentish Plover	1099	animal
32366	Animal_BlackTail_Flycatcher_Wild_32366	Desert Wheatear	1101	animal
32367	Animal_Bunting_Bird_Wild_32367	Meadow Bunting	1100	animal
1003779	Animal_Longtailedtit_Wild_32368	Long-Tailed Tit	1105	animal
32038	Animal_Cuckoo_Wild_32038	Cuckoo	-1	animal
30029	Animal_Crow_Wild_30029	Crow	-1	animal
30082	Animal_Parrot_Wild_30082	Parrot	-1	animal
32881	Animal_EclectusParrot_Wild_32881	Eclectus Parrot	-1	animal
1003926	Animal_EclectusParrot_Wild_32882	Eclectus Parrot	-1	animal
32882	Animal_SunConure_Wild_32882	Sun Conure	-1	animal
1003927	Animal_SunConure_Wild_32883	Sun Conure	-1	animal
32883	Animal_Parrot_Wild_32883	Grey Parrot	-1	animal
1003928	Animal_Parrot_Wild_32884	Grey Parrot	-1	animal
32884	Animal_SpixsMacaw_Wild_32884	Little Blue Macaw	-1	animal
1003929	Animal_SpixsMacaw_Wild_32885	Little Blue Macaw	-1	animal
32885	Animal_RoseringedParakeet_Wild_32885	Ringneck Parrot	-1	animal
1003930	Animal_RoseringedParakeet_Wild_32886	Ringneck Parrot	-1	animal
32886	Animal_CitronCockatoo_Wild_32886	Citron-Crested Cockatoo	-1	animal
1003931	Animal_CitronCockatoo_Wild_32887	Citron-Crested Cockatoo	-1	animal
1003949	Animal_Machine_Eagle_1	Iron Eagle	-1	animal
1003916	Animal_Unique_Macaw_Parrot_1	Hyacinth Macaw	-1	animal
1001618	Animal_Unique_Phoenix_Wild_1	Phoenix	-1	animal
1004045	Animal_Baby_Wyvern_1	Baby Wyvern	-1	animal
1004087	Animal_KukuBirdbaby_Wild_1	Kuku Bird Chick	-1	animal
30039	Animal_Weasel_Wild_30039	Weasel	-1	animal
1000979	Animal_Meerkat_Wild_1	Meerkat	1086	animal
32034	Animal_Snow_Weasel_Wild_32034	Snowfield Weasel	-1	animal
30042	Animal_Raccoon_Wild_30042	Raccoon	-1	animal
1004022	Animal_RedPanda_Wild_30052	Red Panda	-1	animal
1000923	Animal_Platypus_Wild_1	Platypus	-1	animal
30139	Animal_Beaver_Wild_30139	Beaver	-1	animal
1000841	Animal_Wombat_Wild_1	Wombat	-1	animal
30141	Animal_Skunk_Wild_30141	Skunk	-1	animal
30142	Animal_Badger_Wild_30142	Badger	-1	animal
30078	Animal_Armadillo_Wild_30078	Armadillo	-1	animal
32261	Animal_Porcupine_Wild_32261	Porcupine	-1	animal
1000991	Animal_Porcupine_Desert_Wild	Desert Porcupine	-1	animal
30046	Animal_Fox_Wild_30046	Fox	-1	animal
1004061	Animal_Fox_Wild_30047	Fox	-1	animal
1004062	Animal_Fox_Wild_30048	Fox	-1	animal
1004063	Animal_Fox_Wild_30049	Fox	-1	animal
1004064	Animal_Fox_Wild_30050	Fox	-1	animal
1004065	Animal_Fox_Wild_30051	Fox	-1	animal
30038	Animal_Arctic_Fox_Wild_30038	Snowfield Fox	-1	animal
1004066	Animal_Arctic_Fox_Wild_30039	Snowfield Fox	-1	animal
31410	Animal_Desert_Fox_Wild_31410	Desert Fox	-1	animal
1004067	Animal_Desert_Fox_Wild_31411	Desert Fox	-1	animal
1004068	Animal_Desert_Fox_Wild_31412	Desert Fox	-1	animal
32355	Animal_Skunky_Wild_32355	Skunky	-1	animal
32359	Animal_Wood_Weasel_Wild_32359	Feathered Weasel	-1	animal
32357	Animal_Choppy_Wild_32357	Choppy	-1	animal
30065	Animal_Squirrel_Wild_30065	Chipmunk	1081	animal
32035	Animal_Snow_Chipmunk_Wild_32035	Snowfield Chipmunk	1082	animal
32370	Animal_Red_Squirrel_Wild_32370	Red Squirrel	1083	animal
1000804	Animal_Flying_Squirrel_Wild_1	Flying Squirrel	1084	animal
30001	Animal_Rabbit_Wild_30001	Forest Rabbit	-1	animal
1004055	Animal_Rabbit_Wild_30003	Brown Forest Rabbit	-1	animal
1004056	Animal_Rabbit_Wild_30004	Gray Forest Rabbit	-1	animal
1004057	Animal_Rabbit_Wild_30005	Black Forest Rabbit	-1	animal
30189	Animal_Rabbit_Domestic_30189	Forest Rabbit	-1	animal
1004058	Animal_Rabbit_Domestic_30191	Brown Forest Rabbit	-1	animal
1004059	Animal_Rabbit_Domestic_30192	Gray Forest Rabbit	-1	animal
1004060	Animal_Rabbit_Domestic_30193	Black Forest Rabbit	-1	animal
30017	Animal_SnowRabbit_Wild_30017	Snowfield Rabbit	-1	animal
31409	Animal_Desert_Rabbit_Wild_31409	Desert Rabbit	-1	animal
30045	Animal_Hedgehog_Wild_30045	Hedgehog	-1	animal
31504	Animal_Hedgehog_Wild_31504	Hedgehog	-1	animal
31505	Animal_Hedgehog_Wild_31505	Hedgehog	-1	animal
31506	Animal_Hedgehog_Wild_31506	Hedgehog	-1	animal
31507	Animal_Hedgehog_Wild_31507	Hedgehog	-1	animal
31510	Animal_Hedgehog_Wild_31510	Hedgehog	-1	animal
1000780	Animal_EuropeanPartridge_Wild_30184	Partridge	-1	animal
1000800	Animal_Mesite_Wild_1	Mesite	-1	animal
1000803	Animal_Watercock_Wild_1	Crake	-1	animal
1000783	Animal_Fulica_Wild_1	Coot	-1	animal
1000805	Animal_Takahe_Wild_1	Swamphen	-1	animal
1000807	Animal_kakapo_Wild_1	Kakapo	-1	animal
1000788	Animal_Kiwi_Bird_Wild_1	Kiwi Bird	-1	animal
1001375	Animal_Little_Grebe_Wild_1	Grebe	-1	animal
30066	Animal_Turtle_Wild_30066	Turtle	-1	animal
1003799	Animal_Turtle_Domestic_30066	Turtle	-1	animal
35011	Animal_SnappingTurtle_Wild_35011	Snapping Turtle	-1	animal
1000404	Animal_RedFooted_Turtle_Wild_1	Red-Footed Tortoise	-1	animal
1000405	Animal_Leopard_Turtle_Wild_1	Leopard Tortoise	-1	animal
1000406	Animal_Sulcata_Turtle_Wild_1	Sulcata Tortoise	-1	animal
2508	Animal_Marni_GolemHorse_2508	Marni's Mechahorse	-1	animal
500485	Animal_Unique_Black_Cat_500485	Black Cat	-1	animal
1001395	Animal_WhiteCrow_Wild	White Crow	-1	animal
38001	Animal_Cow_Domestic_Unique_50001	Cow	-1	animal
30503	Animal_Unique_LikeWooly_Domestic_30503	Wooly?	-1	animal
1001060	Animal_MilkCow_Domestic_Unique_50001	Dairy Cow	-1	animal
32702	Animal_Stefero_Quest_32702	Priden	-1	animal
30197	Animal_Boss_Cucubird_Wild_Gimmick_30197	Kuku Bird	-1	animal
1000766	Animal_Stefero_Domestic_Saddle_Unique_38008	Hernandian Soldier's Horse	-1	animal
1003776	Animal_Tiger_Wild_2	Tiger	-1	animal
30269	Animal_Battle_Boar_30269	Black-Maned Boar	-1	animal
1003796	Animal_Raccoon_Domestic_30042	Raccoon	-1	animal
1002441	Animal_Stefano_Domestic_Saddle_Scout	Calphadean Scout's Horse	-1	animal
